@relation R_data_frame

@attribute ID string
@attribute Tweet string
@attribute Affect_Dimension string
@attribute Intensity_Class {0,1,2,3}
@attribute mpqa-posCount numeric
@attribute mpqa-negCount numeric
@attribute BingLiu-posCount numeric
@attribute BingLiu-negCount numeric
@attribute AFINN-posScore numeric
@attribute AFINN-negScore numeric
@attribute S140-posScore numeric
@attribute S140-negScore numeric
@attribute NRC-Hash-Sent-posScore numeric
@attribute NRC-Hash-Sent-negScore numeric
@attribute NRC-10-anger numeric
@attribute NRC-10-anticipation numeric
@attribute NRC-10-disgust numeric
@attribute NRC-10-fear numeric
@attribute NRC-10-joy numeric
@attribute NRC-10-sadness numeric
@attribute NRC-10-surprise numeric
@attribute NRC-10-trust numeric
@attribute NRC-10-negative numeric
@attribute NRC-10-positive numeric
@attribute NRC-10-Expanded-anger numeric
@attribute NRC-10-Expanded-anticipation numeric
@attribute NRC-10-Expanded-disgust numeric
@attribute NRC-10-Expanded-fear numeric
@attribute NRC-10-Expanded-joy numeric
@attribute NRC-10-Expanded-sadness numeric
@attribute NRC-10-Expanded-surprise numeric
@attribute NRC-10-Expanded-trust numeric
@attribute NRC-10-Expanded-negative numeric
@attribute NRC-10-Expanded-positive numeric
@attribute NRC-Hash-Emo-anger numeric
@attribute NRC-Hash-Emo-anticipation numeric
@attribute NRC-Hash-Emo-disgust numeric
@attribute NRC-Hash-Emo-fear numeric
@attribute NRC-Hash-Emo-joy numeric
@attribute NRC-Hash-Emo-sadness numeric
@attribute NRC-Hash-Emo-surprise numeric
@attribute NRC-Hash-Emo-trust numeric
@attribute SentiWordnet-posScore numeric
@attribute SentiWordnet-negScore numeric
@attribute Emoticons-posScore numeric
@attribute Emoticons-negScore numeric
@attribute Negation-negationCount numeric
@attribute neg_anger numeric
@attribute neg_disgust numeric
@attribute neg_fear numeric
@attribute neg_joy numeric
@attribute neg_sadness numeric
@attribute neg_surprise numeric
@attribute neg_trust numeric
@attribute neg_anticipation numeric
@attribute class_anger_binary {0,1}
@attribute class_anger_trinary {0,1,2}

@data
2018-En-01538,'If u #smile too muchÃ°Å¸Ëœâ‚¬\nu get frown lines,\nif u #cry too muchÃ°Å¸ËœÂ£ \nu get eye wrinkles,\n\nÃ°Å¸â€â€š laugh&amp;cry\n\n ...it\"s #life Ã°Å¸â€™â€”\n\nHave a great day\n\nÃ°Å¸?Â¯Ã°Å¸??\"s',anger,0,1,3,1,2,3,0,7.179,-2.309,8.765,-6.558,0,0,0,1,0,1,0,0,1,0,1.245199,1.813191,0.884502,1.175399,2.135938,0.615802,1.045886,2.055816,5.141515,4.553851,0.905625,0.168087,0.685851,0.289197,5.636213,1.898819,0.299483,1.403916,1.051589,-0.729167,0,0,0,0,0,1,0,1,0,0,0,0,0
2018-En-01312,'Why does @DANCEonFOX get rudely interrupted by the worst thing ever imaginable?!? Ugggg #irritated',anger,3,0,1,0,1,0,-5,0.114,-8.637,0.692,-7.303,0,0,0,0,0,1,0,0,1,0,1.332168,0.426559,1.465159,1.164981,0.298463,1.367975,0.552616,0.408591,4.472352,0.807764,4.052717,0,1.478984,0.34985,0,0.150802,1.062571,0,0.194923,-1.767857,0,0,0,0,0,0,0,1,0,0,0,1,2
2018-En-01190,'if you wake up somewhere else...you will know some #arsehole has pressed a button ;)',anger,2,1,0,0,0,0,0,3.206,-2.163,1.11,-3.814,0,0,0,0,0,0,0,0,0,0,0.676124,0.883946,0.402497,0.55178,0.722533,0.27602,0.455505,1.001214,2.603566,2.206203,2.792434,0.214607,0.678658,0.358361,0,0,0.173885,0.986954,1.122082,-0.354167,2,0,0,0,0,0,0,0,0,0,0,1,1
2018-En-02222,'Totally scare for this upcoming results .',anger,0,0,1,0,1,0,-2,0.994,-0.643,1.485,-1.393,1,1,0,1,0,0,1,0,1,0,0.155752,0.517646,0.146063,0.189175,0.222017,0.10305,0.157534,0.265238,0.660365,0.930899,0,1.494858,0.007035,3.478623,0,0,0.257358,0,0.354167,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2018-En-03038,'James Clapper \"scary and disturbing\".  #25thAmendmentNow #ImpeachTrump  #terrified #nuclearcodes  #Godhelpus',anger,2,0,2,0,2,0,-4,1.582,-1.654,1.583,-8.312,0,0,0,0,0,0,0,0,0,0,0.949179,0.243341,1.316095,1.303883,0.157749,0.649737,0.352374,0.322194,3.043754,0.537405,0,0,1.32647,2.789337,0,0,0.560663,0,0.015625,-0.8125,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-En-01458,'Remember your identity is in Christ. Give the sting of rejection to Christ. HeÃ¢â‚¬â„¢s been there heÃ¢â‚¬â„¢s done that and He has the scars to prove it.',anger,0,0,3,0,3,0,-4,2.972,-5.446,2.115,-6.808,2,0,1,2,0,1,0,0,2,1,1.440086,1.129121,1.368987,1.634224,1.281424,1.042443,0.532445,1.688371,4.97728,3.549213,0.529762,0.569771,0.675715,1.62658,1.798122,1.034823,1.645021,4.81697,0.567857,-1.904747,0,0,0,2,1,2,0,1,0,0,0,0,0
2018-En-00469,'Baby, I\"m dancing in the dark',anger,0,0,1,0,1,0,0,1.596,-0.677,2.231,-0.227,0,0,0,0,1,1,0,0,0,1,0.397907,0.311804,0.378893,0.469817,0.530539,0.175153,0.201791,0.390996,1.63585,1.013304,0,0.026273,0,0.324535,0.711805,0.647076,0.617096,0,0,-0.880655,0,0,0,0,0,0,1,1,0,0,0,0,0
2018-En-00755,'How do you feel about @Snapchat new feature #SnapMap Ã°Å¸â€˜Å½Ã°Å¸â€˜?Ã¢?â€œ #twitterpoll #polls #vote #Poll #Snapchat  #twitter #tech #technology',anger,0,0,0,0,0,0,0,1.715,-1.444,2.234,-4.213,0,0,0,0,0,0,0,0,0,1,0.441088,0.6224,0.169063,0.325399,0.490683,0.144352,0.308971,0.81803,1.584878,1.830055,0.313026,1.501936,0.341604,0.068826,0.618342,0.362404,3.290531,0.166457,0.489881,-0.021635,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-En-03875,'Everything I order online just comes looking like a piece of shit Ã°Å¸ËœÂ¤',anger,3,2,0,1,1,2,-4,0.69,-1.496,0.922,-2.026,1,0,1,0,0,0,0,0,1,0,0.609222,0.498354,0.673389,0.681657,0.303374,0.320221,0.280936,0.500989,2.335328,0.938903,1.077819,0.459714,0.68479,0.187661,0,0,0.426768,0.270123,1.719751,-0.670833,0,0,0,1,1,0,0,0,0,0,0,1,2
2018-En-02551,'The next time I go to Lagos I will gate crash somebody\"s owambe dressed in lace and gele to eat amala and shake my waistÃ°Å¸Ëœâ€˜',anger,0,1,1,0,2,0,-2,2.363,-3.791,5.093,-1.974,1,1,0,2,0,2,1,2,2,2,0.843209,1.013501,0.665295,0.98253,0.538163,0.426197,0.320122,0.952217,3.290891,2.163502,0.579422,0.555705,1.390717,1.48639,0.125975,0.274672,1.004072,0.519566,0.526667,-0.87863,0,0,0,1,0,2,0,2,1,2,1,0,0
2018-En-01602,'@gunghoindallas Proverbs 8:13\nThe #fear of the #Lord is to hate #evil; Pride and #arrogance and the #evil #way And the perverse #mouth [1/2]',anger,0,1,2,1,2,0,-3,3.571,-2.532,8.892,-12.037,2,0,2,2,1,1,0,0,2,1,0.971425,0.552201,0.992237,1.029958,0.403898,0.337254,0.219459,0.917159,3.020207,2.053935,1.437858,0.051427,2.778951,2.542791,2.855363,0,0.00592,4.052669,0.354167,-0.989583,0,0,0,2,2,2,1,1,0,0,0,0,0
2018-En-03279,'Alright Alex and I have party boy neighbors who blast music ',anger,0,0,1,0,0,0,0,3.243,-1.016,3.606,-0.914,1,0,1,1,1,1,1,0,2,1,0.376949,0.393787,0.262278,0.283382,0.349756,0.181189,0.349213,0.767841,1.29503,1.146681,0.979102,0.231402,0.435451,0.030141,0.897422,0.069844,1.048878,0.238703,0.752219,-0.364042,0,0,0,1,1,1,1,1,1,0,0,0,0
2018-En-00292,'I live 30 miles away from work, &amp; arrived to realise laptop is still on the bed. ',anger,2,1,0,1,0,0,0,0.828,-4.648,4.508,-1.515,0,0,0,0,0,0,0,0,0,0,0.651863,0.825642,0.477542,0.670749,0.602654,0.409702,0.326777,0.909417,2.751474,1.828437,0.707076,0.249604,0.010431,0.940548,1.460186,0.583074,0.917267,0,0.742585,-0.874405,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-En-00135,'And I\"m really pissed the fuck off because I do a good job of keeping my kid well because I don\"t like to see her sick and sad.',anger,3,4,2,3,3,5,-12,3.225,-11.521,2.831,-7.944,0,1,1,0,1,1,1,2,1,3,3.508293,1.129596,2.469782,2.681863,0.807354,2.493265,0.825867,1.145742,9.542602,2.786954,3.280688,0.481936,2.350707,0.347491,0.344825,1.545469,1.134623,0,6.060425,-3.326807,0,0,0,0,1,0,1,1,1,2,1,1,2
2018-En-01665,'Something #awestruck me today as i was laughing to a non subtitle korean variety show...',anger,0,0,0,1,0,1,0,2.598,-2.403,2.839,-1.969,0,0,0,0,1,0,0,1,0,1,0.448846,0.408205,0.435273,0.481425,0.202128,0.276497,0.212217,0.48518,2.358761,1.036275,0.268088,1.184569,0.055141,0.308309,0.722404,0.269026,3.586416,0,0.447817,-0.583333,0,0,0,0,0,0,1,0,0,1,0,0,0
2018-En-03550,'@rizikxo @estherolo_ @Corinnetuc17 @ING Her reasonings behind this.  ',anger,0,0,0,0,0,0,0,0,-0.713,0,-0.824,0,0,0,0,0,0,0,0,0,0,0.608635,0.467821,0.322738,0.380446,0.437037,0.186054,0.370117,0.633044,1.968273,1.417032,0,0,0.525142,0,0,0,0.20716,0,0,-0.025,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-En-02044,'re: thread of that brit freaking out over minor cultural differences - your indignation would be cuter without the imperialist undertones',anger,1,0,2,0,3,0,-2,5.39,-2.099,1.81,-2.399,1,0,1,0,0,0,0,0,1,0,1.140327,0.697747,0.80112,1.005134,0.689705,0.5861,0.464755,1.018087,3.595404,2.151512,0.619288,0.172023,1.256979,0.937012,0.102829,1.327576,1.242113,2.734673,0.25,-1.129469,0,0,0,1,1,0,0,0,0,0,0,0,2
2018-En-04092,'why don\"t the kids on my street have msn or something to play on instead of enjoying themselves outside #bitter #shush',anger,2,0,0,1,0,2,0,2.385,-3.264,3.126,-8.451,0,1,0,0,1,0,0,2,0,2,1.084034,0.593205,0.887411,1.096211,0.364605,0.5092,0.314631,0.675899,4.443582,1.332279,2.027566,0.208532,2.11033,0.044539,1.379328,0.581103,0.706897,0,0.394287,0,0,0,0,0,0,0,1,0,0,2,1,1,1
2018-En-03990,'That you have banished your own sadness, the way I am? #somber',anger,0,0,1,0,1,0,0,2.304,-4.097,0.735,-2.605,1,0,0,1,0,2,0,1,2,0,0.491712,0.508031,0.740654,0.576922,0.506931,0.28589,0.325629,0.624172,2.648099,1.623399,0.11037,0,0.754921,0.056755,0.262114,1.787718,0,0.202343,0.069833,-0.96875,0,0,0,1,0,1,0,2,0,1,0,0,0
2018-En-03236,'@andyfleming83 Bastard squirrels. Ã°Å¸ËœÂ¡',anger,3,0,1,0,1,0,-5,0.178,-0.693,0,-1.97,0,0,1,0,0,1,0,0,1,0,0.176597,0.097975,0.163055,0.163212,0.104299,0.056401,0.087968,0.145439,0.742513,0.336014,0.860997,0,0.742677,0,0,0,0.494854,0,0,-0.947917,0,0,0,0,1,0,0,1,0,0,0,1,2
2018-En-00627,'@chelseanews4you Best of luck blues army make us feeling goofy this season again  BLUES TILL ETERNITY',anger,0,3,0,2,1,7,-2,3.035,-2.102,4.465,-0.92,1,2,1,3,2,3,2,1,3,2,0.416355,0.486879,0.281703,0.398797,0.63062,0.159219,0.267324,0.719371,1.509474,1.829542,0.155247,2.25867,0.098139,2.692618,2.206299,2.409296,0.78734,0.46759,1.619261,-0.320833,0,0,0,1,1,3,2,3,2,1,2,0,0
2018-En-02845,'Literally hanging on by a thread need some taylor ray tonight loving a bad dog sucks #taylorrayholbrook #hurting @TaylorRaysTweet',anger,2,0,1,1,2,2,-6,4.368,-4.969,3.63,-5.692,2,0,2,2,1,2,0,1,2,1,0.751698,0.570321,0.580451,0.395729,0.538324,0.660602,0.32655,0.498835,2.591235,1.291511,1.093685,0.461116,1.750313,0.189452,1.120819,3.373289,1.383136,0.467429,0.647917,-2.60758,0,0,0,2,2,2,1,2,0,1,0,1,1
2018-En-00622,'@nextofficial placed order for nearly a grand SIX weeks ago, called yesterday, order \"missing\" and no call back today! #shocking',anger,3,2,0,1,0,3,-3,2.963,-4.605,3,-4.248,0,0,0,1,0,1,0,0,1,0,0.85027,0.597737,0.739094,0.790437,0.589783,0.41175,0.38299,0.777127,3.278633,2.047825,0.764154,1.809226,0.511307,1.699427,1.090303,1.522087,1.86644,0.594182,1.38994,-0.885417,0,0,1,-0,-0,-1,-0,-1,-0,-0,-0,1,2
2018-En-04291,'@UKSportsZone In other words, I don\"t like the result of the poll so I\"m packing up my polls &amp; taking them home while I pout. Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸ËœÂ» #bbn',anger,1,1,1,1,1,2,0,4.224,-4.367,3.475,-6.593,1,1,0,0,0,0,0,2,1,1,1.764286,1.257657,1.596234,1.852376,0.791878,0.911937,0.609786,1.269741,6.90903,2.978431,1.98728,2.542311,0.586511,1.883995,0.345204,0.162194,1.564584,0,1.521726,-1.066667,0,0,0,1,0,0,0,0,0,2,1,0,2
2018-En-02447,'When the lights shut off and it\"s my turn to settle down, my main concern...',anger,0,1,2,0,1,0,0,1.402,-2.656,2.16,-1.372,0,0,0,0,0,0,0,0,0,1,0.983417,0.561109,0.718063,0.915867,0.353264,0.324639,0.341536,0.63914,3.693913,1.240786,2.188755,0.158037,0,0.093583,1.104199,0,0.722229,0.345641,0.311792,-1.238419,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-En-00184,'when we\"re offended. Lol',anger,0,0,0,0,0,3,-2,1.934,-0.336,0.096,-2.871,1,0,0,0,0,1,0,0,1,0,0.385999,0.258,0.428083,0.441425,0.128118,0.131378,0.184607,0.294071,1.574389,0.47225,0.443309,0.202017,0.86654,0.03244,0,0.381659,0.247315,0.859419,0,-0.125,0,0,0,1,0,0,0,1,0,0,0,0,0
2018-En-03320,'UP students really out there raging against tuition collection #freeeducationnow',anger,1,0,2,0,1,0,0,0.58,-2.484,1.351,-2.109,1,0,1,1,0,0,0,0,1,0,0.816292,0.316395,0.195925,0.50081,0.152857,0.198477,0.164731,0.329938,1.623116,0.830245,1.275387,0.872222,0.128485,0.93639,0.366162,0,0.417174,0.104431,0.828869,-1.032197,0,0,0,1,1,1,0,0,0,0,0,0,2
2018-En-01895,'Sarah is a complete lunatic. How Chad is still giving her his time is beyond me. #cbb #mad #crazy',anger,3,0,1,0,1,0,-3,1.657,-1.759,2.078,-6.396,1,1,1,1,0,0,0,0,1,1,1.413843,0.759335,1.353305,1.015614,0.619177,0.646315,0.35676,1.136156,4.425383,2.344431,2.606971,0.329585,1.56826,0,0.58505,0.769368,0.93897,0.142163,1.25625,-1.197321,0,0,0,1,1,1,0,0,0,0,1,1,2
2018-En-03252,'@AliceT120 @shaney_waney1 @shaney_waney1 u horrible non gender binary boy go fangirl over some mediocre singers who CANT EVEN SUPPORT',anger,3,2,2,1,2,2,-3,3.956,-4.569,0.907,-4.969,1,0,2,1,0,0,0,0,3,0,1.498703,0.758483,0.776371,1.262774,1.001277,0.578544,0.757328,1.619043,3.618729,2.919003,0.544603,1.017783,1.653196,0.494469,0,0.117498,0.522756,1.355444,1.011042,-1.192,0,0,1,-1,-2,-1,-0,-0,-0,-0,-0,1,2
2018-En-00534,'Get the feeling @Eurosport_UK and @itvcycling might be reviewing showing all stages in full. Poor @robhatchtv @nedboulting Ã°Å¸ËœÂ´Ã°Å¸ËœÂ´Ã°Å¸ËœÂ´ Ã°Å¸Ëœâ€° #dull',anger,0,1,1,0,1,1,-2,0.738,-3.874,1.682,-8.751,1,1,1,1,1,1,1,1,1,2,1.077411,0.900875,1.159338,0.903352,0.627538,1.002287,0.576146,0.897218,3.338391,2.101581,0.761118,0.291554,0.764323,1.610454,0.755952,3.096298,0.521561,2.165983,0.557423,-0.847917,0,0,0,1,1,1,1,1,1,1,1,0,0
2018-En-01589,'@ParkerMolloy @KFILE Very misleading heading. Not to mention an agenda driven article. ',anger,2,1,1,0,1,0,-3,2.964,-2.477,1.381,-3.116,1,0,1,0,0,0,0,0,1,0,0.535955,0.565842,0.309708,0.485156,0.439785,0.345434,0.320148,0.685821,2.165273,1.678411,1.196523,1.629156,0.551574,1.317676,0.849867,0,0.273899,0.501123,0.71875,-0.6875,0,0,1,-1,-1,-0,-0,-0,-0,-0,-0,1,1
2018-En-01974,'You can have a certain #arrogance, and I think that\"s fine, but what you should never lose is the #respect for the others.',anger,0,0,2,1,1,3,0,4.752,-2.981,4.154,-6.341,1,0,1,1,0,1,1,0,1,0,1.542186,1.208242,1.572257,1.697931,1.092098,0.953533,0.789615,1.652911,6.719737,3.842959,0.803641,0.281553,0.720053,0.237751,0.341512,0.205443,0.316274,3.587757,0.900054,-1.331705,0,0,1,-1,-1,-1,-0,-1,-1,-0,-0,0,0
2018-En-01806,'\"your marker teacher\".i looked at him n just burst out laughing i swear these kids will never take me seriously Ã°Å¸Â¤Â¦Ã°Å¸?Â»Ã¢â‚¬?Ã¢â„¢â‚¬Ã¯Â¸?',anger,0,2,2,0,0,1,-2,3.387,-4.141,0.704,-6.286,0,0,0,0,1,0,0,2,0,3,1.411791,0.919402,1.081146,1.594611,0.672893,0.955597,0.583478,0.993771,5.439157,1.976947,1.703724,0.214607,1.614549,0.362154,1.009107,0.554166,0.802667,0.556883,1.2199,-1.338447,0,0,1,-0,-0,-0,-1,-0,-0,-2,-0,0,0
2018-En-01449,'This is because of people like Saleem Sheikh humanity wins over terrorism n hatred #AmarnathYatraAttacked',anger,1,2,2,2,2,6,-3,0.859,-2.376,1.629,-6.553,2,0,2,2,1,2,0,1,2,1,1.091095,0.43644,0.734237,0.985995,0.24877,0.493274,0.336863,0.444695,2.728158,0.909203,1.180947,0.515677,2.900317,1.163496,0,0,0.093728,0.232392,1.185417,-0.125,0,0,0,2,2,2,1,2,0,1,0,0,2
2018-En-01824,'God this match is dull #Wimbledon',anger,1,0,1,0,1,1,-2,0.155,-6.307,0.921,-0.193,0,1,0,1,1,1,0,1,1,1,0.103935,0.1157,0.097439,0.080652,0.059939,0.05951,0.048224,0.057061,0.358115,0.180921,0,1.01651,0,0,0.51661,0.81524,0.179842,0.68451,0.443155,-0.064998,0,0,0,0,0,1,1,1,0,1,1,0,2
2018-En-03622,'Why the FUCK have i just saw a Game of Thrones spoiler on snapchat? SOME OF US HAVENT SAW IT YET Ã°Å¸â€“â€¢Ã°Å¸?Â»Ã°Å¸â€“â€¢Ã°Å¸?Â»Ã°Å¸â€“â€¢Ã°Å¸?Â»Ã°Å¸â€“â€¢Ã°Å¸?Â»Ã°Å¸â€“â€¢Ã°Å¸?Â» #arsehole',anger,3,1,1,0,1,0,-4,1.659,-3.884,2.786,-6.633,0,0,0,0,0,1,0,0,1,0,1.745814,0.671198,1.232259,1.217754,0.383924,0.786159,0.62283,0.768076,5.233368,1.338514,3.156521,1.638504,1.446825,0.547798,0,0.504479,2.411905,0.226777,1.30966,-0.751488,0,0,1,-0,-0,-0,-0,-1,-0,-0,-0,1,2
2018-En-00997,'At this point I can\"t tell if I just follow more people in politics on twitter now or if I need new friends. #wheresthefunny #depressing',anger,2,2,0,0,0,0,0,4.908,-2.489,1.572,-10.358,1,0,0,0,0,0,0,0,0,0,1.144793,1.13753,0.614253,1.076008,1.014587,0.513799,0.714351,1.480984,4.210528,3.028182,1.564158,0.939522,0.83018,0.338877,0.442492,2.306613,0.930049,1.682801,1.494646,-0.470833,0,0,0,1,0,0,0,0,0,0,0,1,1
2018-En-03951,'If I have to hear one more time how I am intimidate men... I\"m going to explode! Why are guys these days so pussified?',anger,3,0,2,0,2,0,-2,2.976,-5.23,1.564,-6.032,1,1,0,2,0,1,1,0,2,0,1.155492,1.321438,0.897334,1.157137,1.006252,0.706291,0.628318,1.163322,5.039316,3.118759,1.319948,0.423474,1.810231,1.208095,0.556247,0.174964,0.113336,0.134473,0.464719,-0.840972,0,0,0,1,0,2,0,1,1,0,1,1,2
2018-En-00957,'get the fuck over yourselves. we are the most capable and you wanna sit and sulk in your bullshit and fear of failure honestly fuck yourself',anger,3,2,3,1,6,1,-16,5.359,-7.089,2.169,-5.807,1,0,1,2,0,1,0,0,2,0,4.041602,0.991921,2.707368,2.45382,0.866214,2.093554,0.538009,1.257189,8.485262,2.932707,3.021416,0.050193,2.657331,2.637423,0,0.168758,0.605908,2.085223,0.88659,-2.376786,0,0,0,1,1,2,0,1,0,0,0,1,2
2018-En-00845,'.@PreetBharara\"s Twitter barbs are both insightful and delightful to read; hell hath no fury like a crusading prosecutor scorned',anger,0,3,2,3,2,5,-5,5.703,-1.905,5.536,-2.333,2,1,1,2,1,2,0,1,2,1,1.698179,0.677551,1.619113,1.474206,0.64341,1.246723,0.50283,1.077844,4.813366,2.549829,1.743082,0.340637,0.731222,0,1.069672,0.150833,1.462948,0,1.592614,-1.319643,0,0,1,-2,-1,-2,-1,-2,-0,-1,-1,0,0
2018-En-03955,'What is this miserable ass weather all about Ã°Å¸ËœÂ­ dark and gloomy #depressing #weekoff #wheresthesun',anger,3,0,3,0,3,0,-9,0.118,-4.118,3.859,-4.646,1,0,1,0,0,3,0,0,3,0,0.391908,0.255517,0.31387,0.345818,0.197661,0.176296,0.178149,0.260097,1.275743,0.585981,0.201797,0.390126,0.830521,0.178322,0,6.968355,0.049374,0,0.5,-2.722321,0,0,0,1,1,0,0,3,0,0,0,1,2
2018-En-02397,'It\"s such a strange juxtaposition of emotions. A sense of euphoria but a sense of out most despair.',anger,1,3,2,1,2,3,-4,2.948,-1.874,1.072,-2.075,1,0,1,1,0,1,0,0,1,2,1.104792,0.679168,0.976427,1.234234,0.537628,0.623117,0.648647,0.606986,5.091409,1.696035,0.830281,0.311609,0.18624,0.777172,1.965519,1.234197,0.082574,0.42182,0.341667,-1.33428,0,0,0,1,1,1,0,1,0,0,0,0,2
2018-En-01820,'Afridi !!! 100 off 42 !! #mad',anger,2,0,0,0,0,0,0,2.395,-5.023,0.199,-2.995,0,0,0,0,0,0,0,0,0,0,0.3158,0.377732,0.096536,0.087101,0.447932,0.02918,0.196972,0.231362,0.379577,0.758534,1.580209,0.445719,0.039224,0,0.02317,0.769368,0.236356,0,0,-0.935417,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-En-00208,'IÃ¢â‚¬â„¢m so glad IÃ¢â‚¬â„¢m not like some of the sad people online who gossip and bully others for their entertainment because they have no life.',anger,0,2,3,2,3,5,-5,4.116,-6.07,1.574,-9.737,1,2,0,1,2,0,1,1,2,2,1.909995,0.805271,1.935337,1.785588,0.536227,1.79917,0.564085,0.883183,6.286781,2.024257,1.31498,0.56109,3.952928,0.05804,1.582997,2.334433,0.859616,1.328298,1.208469,-1.552083,0,0,2,-2,-0,-2,-4,-0,-2,-2,-4,0,0
2018-En-02669,'a lot of universities actively discourage even just one part-time job because it has a negative impact on studies--',anger,0,2,2,0,2,0,-2,2.724,-2.645,2.504,-4.122,0,0,0,1,0,2,0,0,2,1,0.727885,0.573507,0.6412,0.674489,0.377576,0.416853,0.377403,1.244652,3.011239,2.009664,1.069168,2.391943,0.427089,1.48987,0.715308,0.00834,1.280927,1.098366,1.509524,-2.021095,0,0,0,0,0,1,0,2,0,0,0,0,0
2018-En-00807,'@virtualalien there are more #frightening things in life\n\n#BeyondTheSphereOfReasonableDoubt',anger,1,0,0,0,0,0,0,0.537,-0.124,0.354,-1.506,0,0,0,0,0,0,0,0,0,0,0.35451,0.286203,0.118648,0.255811,0.269354,0.095038,0.159592,0.318568,0.744142,0.945865,0,0,0.134897,0,0.740765,0,0,0.571015,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2018-En-00530,'@WDA_Punisher @SgtDangerCow @Battlefield I think so too. \nCasual audience was particularly unhappy with server admins and server rules.',anger,1,0,2,0,1,0,-2,2.154,-5.282,2.063,-3.623,1,1,1,0,0,1,0,0,1,0,0.807888,0.742409,0.413709,0.694894,0.565047,0.341708,0.547314,1.178576,3.03534,2.004158,1.460806,2.075527,0.139473,0.866743,0.764773,0.957568,0.844027,0,0.227894,-1.643403,0,0,0,1,1,0,0,1,0,0,1,0,2
2018-En-03352,'Selling nudes pics and vids kik me to buy! Dirty_becca69\n\n#kik #kikme #kikusernames #snap #snapchat #findom #nudes #slut #kiktrade #horny',anger,0,0,0,0,0,0,0,2.18,-0.434,0.693,-9.517,0,0,0,0,0,0,0,0,0,0,0.701385,0.477705,0.281387,0.406265,0.515356,0.196689,0.226899,0.470166,1.600808,1.251396,0.387196,0.965946,3.782717,0.127404,0,0.048435,1.998644,0,0.395833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-En-02354,'So @Ryanair site crashes everytime I try to book - how do they help? Tell me there\"s nothing wrong &amp; hang up #furious #helpless @SimonCalder',anger,2,1,2,0,3,2,-2,3.367,-5.685,1.513,-12.469,0,0,0,0,0,0,0,0,1,0,1.803531,1.18776,0.90567,1.529907,1.004602,1.111511,0.937972,1.791216,5.590618,3.211643,4.051392,0.840053,1.012429,0.283319,0.375849,0.353257,0.564905,0.178295,0.677976,-2.251045,0,0,1,-0,-0,-0,-0,-0,-0,-0,-0,1,1
2018-En-03097,'Shooting more than ever, making more mistakes than ever but I jumped in the pool of sharks a long time ago.  #relentless *#resilient',anger,0,0,2,0,1,0,-2,1.651,-2.239,2.619,-3.772,1,2,0,1,0,0,0,0,1,1,1.347468,0.695455,1.042104,1.116808,0.609708,0.60857,0.616721,0.787762,5.107378,2.113198,0.08539,0,0.988133,0.998666,0.644494,0.693548,1.288109,1.397712,0.289583,-0.220139,0,0,0,1,0,1,0,0,0,0,2,0,0
2018-En-02646,'Beware the wrath of an angry, frustrated, #agile grandma with a network. Ã°Å¸â€˜ÂµÃ°Å¸?Â¼Ã°Å¸ËœÂ¡ I\"m just sayin\". #objectlesson',anger,2,1,4,0,4,0,-5,3.109,-4.42,2.013,-3.107,3,2,1,2,0,0,0,0,4,0,0.886927,0.577978,0.78808,0.936068,0.473303,0.381618,0.31289,0.979865,3.918775,1.771115,5.862251,0,0.353414,0.496666,0.124434,0.456976,0.089334,0.204221,1.165774,-1.197917,0,0,0,3,1,2,0,0,0,0,2,1,1
2018-En-00749,'#anxious don\"t know why ................. #worry Ã°Å¸ËœÂ¶ slowly going #mad hahahahahahahahaha',anger,1,0,1,0,1,0,0,1.362,-2.244,0.086,-8.707,0,0,0,0,0,0,0,1,0,1,0.759212,0.332766,0.65754,0.655475,0.134646,0.383865,0.283774,0.343303,2.680716,0.479169,1.872781,0,0.277033,3.690945,0.079511,1.738968,0,0,0.523571,-0.333333,0,0,0,0,0,0,0,0,0,1,0,0,2
2018-En-02424,'work is going to kill me and 5 o\"clock is nowhere near Ã°Å¸ËœÅ¸',anger,2,0,1,1,1,0,-3,0.623,-4.362,1.398,-1.383,0,1,0,1,0,1,0,0,1,0,0.683855,0.527558,0.444658,0.896754,0.236044,0.688747,0.203001,0.490283,2.349282,1.008936,1.060616,0.060662,0.315949,0.994632,0.137963,0.023358,0.271006,0,0.085888,-0.71622,0,0,1,-0,-0,-1,-0,-1,-0,-0,-1,1,1
2018-En-00334,'Migraine hangover has to be the worst thing ever Ã°Å¸ËœÂ£ #burst',anger,2,0,1,0,1,0,-3,0.112,-4.915,1.097,-2.552,0,0,0,0,0,0,0,0,0,0,0.889798,0.443897,1.388569,1.225649,0.261227,1.513876,0.57168,0.271205,3.456037,0.714466,0.385031,0,0.630504,0.2841,1.174602,0,0.583392,0.00966,0.0625,-1.91369,0,0,0,0,0,0,0,0,0,0,0,1,1
